age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
31,5,220690,10,1,4,2,1,1,0,0,80,40,0
36,5,160035,9,3,4,1,1,1,3908,0,55,40,0
59,7,116878,9,3,5,1,1,1,0,0,60,13,0
33,7,134737,9,3,4,1,1,1,0,0,35,40,0
29,5,81648,9,3,13,1,1,1,0,1887,55,40,1
49,8,122177,10,3,8,1,1,1,0,0,40,40,1
50,2,69614,6,6,4,2,1,1,0,0,56,40,0
33,5,112115,13,3,5,1,1,1,0,1902,45,40,1
28,5,299422,4,3,7,1,1,1,0,0,40,27,0
81,1,162882,9,1,1,2,1,0,0,0,35,40,0
24,5,112854,10,5,14,2,1,0,0,0,16,40,0
32,7,33417,10,3,4,1,1,1,0,0,50,40,0
47,2,224559,9,3,15,1,0,1,0,0,40,40,1
44,1,468706,9,3,1,1,0,1,0,0,40,40,0
24,5,357028,10,5,5,4,1,1,0,0,40,40,0
37,3,51158,10,3,14,6,1,0,7298,0,36,40,1
51,5,186303,13,3,13,1,1,1,0,0,40,40,1
52,5,127749,9,3,15,1,1,1,0,0,50,40,0
22,5,291386,10,5,2,2,1,0,0,0,40,40,0
28,5,138054,12,5,9,2,0,1,0,0,40,40,0
47,7,174533,10,3,4,1,1,1,0,0,40,40,0
43,5,200835,9,3,4,1,1,1,0,0,40,40,0
25,5,108658,9,5,5,2,1,1,0,0,45,40,0
43,5,180985,10,3,15,1,1,1,0,0,60,40,1
25,5,34803,13,5,5,4,1,0,0,0,20,40,0
59,5,75867,14,3,11,1,1,1,0,0,60,40,0
29,5,156819,12,1,11,5,1,0,0,0,35,40,0
30,5,61272,5,3,8,6,1,0,0,0,40,33,0
24,5,39827,10,3,8,6,0,0,0,0,40,34,0
38,5,130007,13,5,9,2,1,1,0,0,40,40,0
37,7,80324,9,3,5,1,1,1,0,0,60,40,1
26,5,322614,1,4,8,2,1,1,0,1719,40,27,0
30,5,140869,9,5,9,5,1,0,0,0,40,40,0
73,3,181902,14,3,11,1,1,1,0,0,10,32,1
30,5,287908,9,3,8,1,0,1,0,0,40,40,0
33,5,309630,9,3,9,1,1,1,0,0,40,40,0
46,5,28225,10,3,15,1,1,1,0,0,58,40,0
40,1,428584,9,3,1,6,0,0,3464,0,20,40,0
18,5,39222,7,5,9,4,1,1,0,0,40,40,0
35,5,359131,13,3,11,6,1,0,7298,0,8,1,1
22,5,122272,9,5,2,4,1,0,0,0,40,40,0
50,6,198400,9,3,13,1,0,1,0,0,60,40,0
62,1,73091,4,7,1,2,0,1,0,0,40,40,0
39,6,283338,13,3,5,1,1,1,7298,0,40,40,1
22,5,208946,10,5,13,4,1,1,0,0,40,40,0
33,5,348416,9,5,2,5,0,0,0,0,40,40,0
31,5,379046,9,5,7,4,0,0,0,0,40,41,0
29,5,183887,13,5,2,4,1,1,0,0,40,40,0
38,7,127961,10,3,8,1,1,1,0,0,45,40,1
24,5,211129,13,5,13,4,1,0,0,0,35,40,0
29,3,187649,9,6,12,3,1,0,0,0,40,40,0
49,2,94754,14,3,2,1,1,1,0,0,40,40,1
33,5,231826,4,3,8,1,1,1,0,0,40,27,0
28,5,142764,9,5,8,2,1,1,0,0,48,40,0
22,5,126822,13,5,2,4,1,0,0,0,60,40,0
37,5,188069,9,3,8,1,1,1,0,0,40,40,0
30,5,284395,9,3,4,1,1,1,0,0,50,40,0
49,5,31267,4,3,4,1,1,1,0,0,40,40,0
29,5,161444,9,3,5,1,1,1,0,0,40,5,0
25,5,144483,9,6,5,5,1,0,0,0,40,40,0
36,5,133655,9,4,2,5,1,0,0,0,40,40,0
36,8,112074,16,5,11,2,1,1,0,0,45,40,0
21,5,249727,9,5,9,4,1,1,0,0,22,40,0
18,5,165754,10,5,9,4,1,0,0,0,30,40,0
30,3,172822,11,5,12,2,1,1,0,0,40,40,0
44,5,288433,10,5,2,4,0,0,0,0,40,40,0
40,5,33331,10,3,15,1,1,1,0,0,50,40,0
43,5,168071,9,3,5,1,1,1,0,0,44,40,0
45,5,207277,13,3,5,1,1,1,0,0,50,40,1
29,5,130620,10,4,13,4,0,0,0,0,26,20,0
40,5,136244,10,3,2,6,1,0,0,0,40,40,0
43,5,972354,10,3,9,1,1,1,0,0,48,40,0
20,5,245297,10,5,9,2,1,0,0,0,20,40,0
32,8,71151,13,3,14,1,1,1,0,0,20,40,0
19,5,118352,10,5,9,4,1,0,0,0,16,40,0
21,5,117210,9,5,8,4,1,1,0,0,40,40,0
23,5,120068,11,3,7,1,1,1,0,0,40,40,0
24,5,48343,7,5,9,2,0,0,0,0,40,40,0
52,5,84451,11,1,9,2,1,1,0,0,32,40,0
51,1,76437,10,1,1,5,1,0,0,0,40,40,0
19,5,281704,10,5,9,2,1,1,0,0,35,40,0
54,5,123011,10,3,13,1,1,1,0,0,45,40,1
50,5,104729,9,1,8,3,1,0,0,0,48,40,0
29,5,110134,10,1,8,2,1,1,0,0,40,40,0
17,5,186067,6,5,14,4,1,1,0,0,10,40,0
47,5,214702,9,1,9,5,1,0,0,0,37,34,0
46,5,384795,13,1,11,5,0,0,0,0,32,40,0
30,5,175931,10,3,7,1,1,1,0,0,44,40,0
58,5,366324,10,3,9,6,1,0,0,0,30,40,0
48,5,118717,13,1,11,2,0,0,0,0,40,40,0
23,5,219835,10,5,12,4,1,1,0,0,40,27,0
23,5,176486,11,5,2,4,1,0,0,0,36,40,0
45,5,273435,9,3,4,1,1,1,0,0,40,40,0
20,5,182661,10,5,13,4,0,1,0,0,20,40,0
26,5,212304,4,5,8,4,1,1,0,0,48,40,0
50,3,133963,13,5,11,4,1,0,0,0,40,40,1
49,5,165152,9,3,13,1,1,1,0,0,48,40,1
26,5,274724,10,5,9,3,1,1,0,0,40,28,0
47,5,196707,15,1,2,2,1,1,0,0,40,40,0
31,5,213002,8,5,13,2,1,1,4650,0,50,40,0
19,1,26620,10,5,1,4,1,0,0,0,40,40,0
23,5,361481,6,3,9,1,1,1,0,0,40,1,0
35,5,148581,9,3,4,1,1,1,0,1740,40,40,0
46,5,459189,10,3,4,1,1,1,0,1902,50,40,1
28,7,214689,7,5,4,2,1,1,0,0,40,40,0
58,5,289364,10,3,5,1,1,1,7688,0,45,40,1
21,5,174907,9,5,2,4,1,0,0,0,40,40,0
50,7,348099,6,1,13,2,1,0,0,0,50,40,0
30,1,104965,5,5,1,2,1,0,0,0,30,40,0
31,5,31600,13,5,11,2,1,0,0,0,40,40,0
31,7,286282,13,3,2,6,1,0,0,0,20,40,0
35,7,181705,9,3,4,1,1,1,3103,0,40,40,1
33,5,238912,16,3,11,1,1,1,0,0,60,40,1
34,5,134737,14,3,11,1,1,1,7688,0,55,40,1
67,1,157403,15,3,1,1,1,1,6418,0,10,40,1
37,5,197429,9,3,7,1,1,1,0,0,45,40,1
48,5,47343,14,3,11,1,1,1,0,0,40,40,1
34,2,67083,13,5,5,5,0,1,1471,0,40,2,0
24,5,249957,10,5,5,4,1,1,0,0,40,40,0
55,5,175942,9,1,10,2,1,0,0,0,40,11,0
50,5,192982,9,3,14,1,1,1,0,1848,40,40,1
40,5,209547,13,3,13,1,1,1,0,1977,60,40,1
33,5,142675,13,5,7,2,1,1,0,0,30,40,0
51,2,190333,10,3,4,1,1,1,0,0,40,40,0
30,5,196396,10,5,8,2,1,1,0,0,40,40,0
41,5,166740,9,3,8,1,1,1,0,0,40,40,0
47,3,174533,11,3,5,1,1,1,0,0,40,40,1
27,5,210867,4,5,6,4,1,1,0,0,50,1,0
37,5,118486,13,6,11,5,1,0,4934,0,32,40,1
40,5,144067,11,3,4,1,1,1,0,0,40,40,0
36,5,106964,9,3,8,1,1,1,0,0,40,40,0
37,5,178136,9,3,8,1,0,1,0,0,40,40,0
38,5,196554,15,6,11,2,1,1,0,0,35,40,1
40,7,403550,10,3,4,1,1,1,0,0,50,40,0
35,5,498216,13,1,5,5,1,0,0,0,40,40,0
47,7,192755,9,3,8,6,1,0,0,0,20,40,1
20,1,53738,10,5,1,4,1,1,0,0,60,40,0
33,5,156192,14,3,11,1,1,1,0,0,45,40,1
45,5,189802,10,1,2,2,1,0,0,0,40,40,0
66,1,213149,10,3,1,1,1,1,0,1825,40,40,1
35,7,179171,9,5,13,5,0,0,0,0,38,12,0
32,5,77634,7,3,2,1,1,1,0,0,45,40,0
23,5,189830,10,3,9,1,0,1,0,0,50,40,0
19,5,127190,9,5,9,4,1,0,0,0,15,40,0
44,1,174147,10,3,1,1,1,1,0,0,40,40,0
20,5,138107,9,5,7,4,0,1,0,0,35,40,0
44,6,269733,13,3,13,1,1,1,0,0,30,40,0
41,8,227734,9,3,2,1,1,1,3464,0,40,40,0
19,5,318822,10,5,2,3,1,0,0,0,40,40,0
48,5,48885,9,1,9,2,1,0,0,0,35,40,0
45,5,205424,10,3,13,1,1,1,0,0,65,40,1
40,5,173858,4,3,9,1,0,1,0,0,42,2,0
34,5,202450,9,3,4,1,1,1,0,0,55,40,1
20,5,154779,10,5,13,3,0,0,0,0,40,40,0
33,5,180551,10,6,2,5,1,0,0,0,40,40,0
30,5,177522,9,3,2,4,1,0,0,0,20,40,0
23,5,277328,10,5,7,4,1,1,0,0,32,6,0
34,5,112584,6,1,9,5,1,0,0,0,38,40,0
48,8,85384,10,3,4,1,1,1,0,0,40,40,1
32,1,123971,7,1,1,2,1,0,0,0,49,40,0
42,5,69019,10,3,4,1,0,1,0,0,40,40,1
22,5,112847,9,5,2,4,0,1,0,0,40,40,0
60,7,52900,9,3,4,1,1,1,0,0,42,40,1
42,5,37937,13,3,5,1,1,1,0,0,55,40,1
45,5,59380,13,6,5,2,1,0,0,0,55,40,0
47,5,114770,9,1,9,4,1,0,0,0,32,40,0
29,5,216481,14,3,5,6,1,0,0,0,40,40,1
34,5,176469,13,5,13,2,1,1,0,0,38,40,0
34,5,176831,13,1,11,5,1,0,0,0,40,40,1
39,2,410034,9,3,2,1,1,1,0,0,40,40,0
29,5,93662,10,1,11,5,1,0,0,0,24,40,0
42,6,144236,10,5,13,2,1,1,0,0,60,40,0
48,5,240917,7,6,9,2,0,0,0,0,35,40,0
53,5,608184,13,3,5,1,0,1,0,1902,40,40,1
51,5,243361,10,7,2,5,1,0,0,0,45,40,0
44,7,35166,13,3,6,1,1,1,0,0,90,40,0
46,6,182655,11,3,5,1,1,1,0,0,60,40,1
51,5,142717,16,1,4,2,1,0,4787,0,60,40,1
32,5,272944,10,5,4,2,1,0,0,0,40,40,0
22,1,219233,9,5,1,4,0,1,0,1602,30,40,0
24,5,228686,10,5,9,2,1,1,0,0,45,40,0
33,5,236818,11,5,11,5,0,0,0,0,26,40,0
47,7,117865,9,2,4,1,1,1,0,0,90,40,0
64,7,106538,14,1,11,2,1,1,0,0,50,40,0
62,5,153891,13,3,5,1,1,1,0,0,50,40,1
52,5,190909,9,3,5,1,1,1,0,0,40,40,1
39,5,191002,9,5,13,2,1,0,0,0,40,32,0
42,5,89073,9,3,11,1,1,1,0,0,48,40,0
38,2,238342,13,3,13,1,1,1,7688,0,42,40,1
55,5,259532,4,3,15,1,1,1,0,0,50,40,0
29,1,189282,9,3,1,2,1,0,0,0,27,40,0
42,5,132481,12,1,11,2,1,0,0,0,24,40,0
30,5,205659,12,3,5,6,1,0,0,0,50,38,1
32,5,182323,5,3,4,1,1,1,0,0,40,40,0
36,1,216256,9,3,1,1,1,1,3464,0,30,40,0
50,2,166419,7,5,13,2,0,0,3674,0,40,40,0
27,5,152246,9,5,8,4,0,1,0,0,40,31,0
47,5,155659,9,3,5,1,1,1,0,0,60,40,0
33,5,155198,5,1,8,2,1,1,0,0,35,40,0
48,7,100931,10,5,2,2,1,1,0,0,40,40,0
23,5,162945,4,5,9,4,1,1,0,0,35,40,0
31,2,334346,13,3,5,1,1,1,0,0,40,40,1
26,5,181597,10,3,8,1,0,1,0,0,40,40,0
61,7,133969,9,3,13,1,0,1,0,0,63,36,0
50,5,210217,13,1,13,5,0,1,0,0,40,40,0
49,5,169711,11,3,11,1,1,1,0,0,40,12,1
57,1,300104,3,3,1,1,1,1,7298,0,84,40,1
19,5,271521,9,5,9,3,0,1,0,0,24,40,0
18,5,51255,7,5,7,4,1,1,0,0,15,40,0
44,7,26669,12,3,9,6,1,0,0,0,99,40,0
54,5,194580,11,3,13,1,1,1,0,0,50,40,0
35,8,177974,9,3,12,1,1,1,0,0,40,40,1
27,8,315640,14,5,11,2,0,1,0,0,20,4,0
50,6,136913,9,3,6,1,1,1,0,0,50,40,0
43,8,230961,9,3,4,1,1,1,0,0,40,40,0
28,5,167062,10,1,2,5,1,1,0,0,40,40,0
47,5,120131,9,3,5,1,1,1,0,0,40,40,0
21,5,243368,1,5,6,2,1,1,0,0,50,27,0
30,5,171876,15,5,11,2,1,0,0,0,45,40,0
19,5,136866,9,5,4,4,1,1,0,0,45,40,0
40,5,316820,10,3,9,1,1,1,0,1485,40,40,0
55,5,185459,14,3,13,1,1,1,0,0,50,40,1
67,1,81761,9,1,1,4,1,1,0,0,20,40,0
31,5,43716,11,1,8,5,1,1,0,0,43,40,0
30,5,220939,11,1,5,2,1,1,0,0,40,40,0
54,1,148657,1,3,1,6,1,0,0,0,40,27,0
51,2,40808,13,5,11,2,0,0,0,0,43,40,0
34,5,183473,9,1,15,4,1,0,0,0,40,40,0
59,5,108496,14,3,5,1,1,1,0,0,45,40,1
50,5,204838,9,1,5,5,1,0,0,0,38,40,0
29,5,132686,9,1,8,5,1,1,0,0,40,40,0
17,8,117906,6,5,6,4,1,1,0,0,40,40,0
24,5,304386,9,5,9,4,1,0,0,0,30,40,0
52,1,248113,1,4,1,3,1,1,0,0,40,27,0
39,5,165215,14,3,11,6,1,0,0,1902,18,40,1
18,1,215463,8,5,1,4,1,0,0,0,25,40,0
32,5,259719,10,1,7,5,0,1,0,0,40,28,0
25,1,35829,10,1,1,5,1,0,0,0,50,40,0
34,5,248795,9,5,8,2,1,0,0,0,45,40,0
44,7,124692,9,3,11,1,1,1,0,1902,40,40,1
37,3,128054,10,1,2,5,1,0,0,0,40,40,0
39,5,179731,14,3,5,6,1,0,0,2415,65,40,1
32,6,113543,15,3,11,1,1,1,0,0,40,40,1
23,5,252153,10,5,9,2,1,0,0,0,28,40,0
45,2,45891,10,1,2,5,1,1,0,0,42,40,0
30,5,112263,7,1,7,4,1,1,0,0,40,40,0
20,5,47791,8,1,9,2,1,0,0,0,10,40,0
41,5,202980,9,3,4,1,1,1,0,0,4,30,0
21,5,34918,9,5,13,4,1,0,0,0,30,40,0
48,5,91251,4,3,9,1,0,1,0,0,30,4,0
31,5,132996,9,3,11,1,1,1,5178,0,45,40,1
34,5,306215,11,5,7,2,0,1,0,0,40,40,0
25,5,203570,9,6,9,5,0,1,0,0,40,40,0
41,7,355918,13,6,4,2,1,1,0,0,35,40,0
35,7,198841,15,3,11,1,1,1,0,0,50,40,1
42,5,282964,13,1,5,5,1,0,0,0,40,40,0
34,7,312197,9,3,15,1,1,1,0,0,75,27,1
44,5,98779,6,3,8,1,1,1,4386,0,60,40,0
32,5,200246,13,3,5,1,1,1,0,0,40,40,1
25,5,182771,10,5,13,4,0,1,0,0,40,40,0
23,5,199908,7,3,15,1,1,1,0,0,50,40,0
36,5,172104,15,5,11,2,0,1,0,0,40,20,1
53,7,35295,13,5,13,5,1,1,0,0,60,40,1
27,5,216858,16,5,11,2,1,1,0,0,52,40,0
27,5,332187,13,5,2,2,1,0,0,0,65,40,0
57,5,255109,9,5,5,2,1,0,0,0,45,40,0
17,5,111332,7,5,13,4,1,0,0,0,20,40,0
59,3,238431,9,1,2,5,1,0,0,0,38,40,0
34,5,131552,9,5,9,4,1,0,0,0,40,40,0
30,5,110239,6,3,15,1,1,1,0,0,55,40,0
31,8,255830,12,5,2,4,0,0,0,0,45,40,0
18,1,175648,7,5,1,4,1,1,0,0,40,40,0
23,5,82998,10,5,13,2,1,1,0,0,30,40,0
19,5,164320,9,5,15,4,1,1,0,0,40,40,0
20,7,263498,11,5,6,4,1,1,0,0,40,40,0
52,7,162381,9,1,13,2,1,1,0,0,40,40,0
39,3,229651,13,3,11,1,1,1,0,0,50,40,1
27,5,357348,9,6,9,5,1,0,0,0,50,40,0
19,5,269657,10,5,13,2,1,0,0,0,35,40,0
38,3,82880,13,3,11,6,1,0,0,0,15,40,0
19,5,389755,9,5,7,4,1,1,0,0,16,40,0
34,5,195136,13,3,11,6,1,0,0,1887,40,40,1
41,5,207685,9,3,15,1,1,1,0,0,45,1,0
23,5,222925,9,3,8,4,1,0,2105,0,40,40,0
24,1,196388,12,5,1,2,1,1,0,0,12,40,0
24,5,50341,13,5,2,2,1,0,0,0,40,40,0
22,5,214134,6,5,15,2,0,1,0,0,84,40,0
45,5,114032,15,3,11,1,1,1,0,0,60,40,1
45,5,192053,9,3,5,1,1,1,0,0,60,40,1
48,5,240231,13,3,5,1,0,1,0,0,40,25,1
42,5,44402,13,3,13,1,1,1,0,0,60,40,0
35,7,191503,10,3,13,1,1,1,0,0,50,40,0
32,5,163530,9,1,9,5,0,0,0,0,40,40,0
51,3,136823,9,3,5,6,1,0,0,0,32,40,0
59,5,121912,10,3,5,1,1,1,0,0,40,40,1
31,3,58624,9,5,15,4,1,1,0,0,40,40,0
27,3,74056,13,5,14,2,1,1,0,0,50,40,0
29,5,144259,13,3,7,1,0,1,4386,0,80,1,1
57,5,182028,12,7,2,2,1,0,0,0,35,40,0
40,5,209040,9,5,9,2,1,1,0,0,40,40,0
31,5,206046,9,1,8,2,1,1,0,0,40,40,0
23,5,182494,4,5,8,4,1,1,0,0,40,40,0
42,5,185057,9,6,2,5,1,0,0,0,35,35,0
60,5,147473,9,3,13,1,1,1,0,0,40,40,0
53,3,221722,14,5,5,2,1,0,14344,0,50,40,1
20,1,388811,10,5,1,4,1,0,0,0,40,40,0
27,5,221912,9,5,7,4,1,1,0,0,40,40,0
31,5,48189,9,3,15,1,1,1,0,0,45,40,0
29,8,382272,13,5,4,2,1,1,0,0,40,40,0
22,5,48347,13,5,6,4,1,1,0,0,40,40,0
42,5,143046,13,5,11,2,1,0,0,1564,38,40,1
63,6,137940,15,3,11,1,1,1,15024,0,50,40,1
28,5,249571,9,3,13,1,1,1,0,0,40,40,0
79,5,121318,10,3,2,1,1,1,0,0,20,40,0
39,5,224531,9,3,4,1,1,1,7298,0,40,40,1
29,5,185019,8,5,9,2,0,1,0,0,40,40,0
60,5,27886,4,1,9,2,1,1,0,0,40,40,0
58,5,94741,8,3,9,6,1,0,0,0,24,40,0
20,5,107801,12,5,9,4,1,0,0,2205,18,40,0
44,5,191256,9,3,15,1,1,1,0,0,65,40,1
47,5,256866,9,3,15,1,1,1,0,0,48,40,0
59,5,197148,9,3,12,1,1,1,0,0,24,40,1
37,5,312271,14,1,5,2,1,1,0,0,65,40,0
21,5,118657,9,6,8,3,1,1,0,0,40,40,0
68,5,224338,11,7,5,2,1,0,0,0,40,40,0
43,5,242488,10,3,2,1,1,1,5013,0,40,40,0
23,1,234970,10,5,1,4,0,0,0,0,40,40,0
23,5,227915,9,5,4,5,1,0,0,0,33,40,0
40,3,105717,14,5,2,2,1,0,0,1876,35,40,0
45,7,160962,10,5,13,4,1,0,0,0,35,40,0
34,1,353881,11,3,1,1,1,1,3103,0,60,40,1
22,5,188950,10,5,14,4,1,1,0,0,40,40,0
38,5,201328,13,3,11,1,1,1,0,0,50,40,1
24,5,218678,10,5,13,2,1,1,0,0,49,40,0
23,5,184255,9,3,13,6,1,0,0,0,40,40,0
39,2,200968,10,3,2,3,1,1,0,0,45,40,1
26,5,102264,10,5,4,2,1,1,0,0,40,40,0
24,5,300584,9,5,7,5,1,1,0,0,40,40,0
22,5,208946,10,5,2,4,1,1,0,0,25,40,0
36,5,105021,13,3,11,1,1,1,0,0,55,40,0
20,5,124751,10,5,10,4,1,0,0,0,20,40,0
18,5,274057,7,5,9,4,0,1,0,0,8,40,0
38,5,132879,13,3,5,1,1,1,0,0,40,40,1
43,6,260960,13,1,6,2,1,1,0,0,35,40,0
56,5,208415,9,1,5,2,0,1,0,0,40,1,0
42,5,356934,14,3,5,1,1,1,0,0,40,40,1
35,5,154410,13,3,5,1,1,1,0,0,50,40,1
31,5,35378,10,1,2,2,1,0,0,0,45,40,0
73,5,301210,2,3,15,1,1,1,0,1735,20,40,0
32,5,73621,10,1,5,5,1,0,0,0,42,40,0
37,5,108140,14,3,5,1,1,1,15024,0,45,40,1
66,5,217198,9,3,7,1,1,1,0,0,10,40,0
22,5,157332,9,5,9,4,1,0,0,0,35,40,0
51,5,202956,11,3,13,1,1,1,0,0,40,40,0
31,5,173495,9,5,9,4,1,1,0,0,35,40,0
65,5,149811,9,1,2,5,1,0,0,2206,59,3,0
39,5,444219,9,3,4,6,0,0,0,0,45,40,0
48,5,125120,10,3,2,6,1,0,0,0,37,40,0
20,5,190429,10,5,9,2,1,0,0,0,40,40,0
28,1,190303,12,5,1,3,1,1,0,0,40,40,0
48,5,248164,13,3,13,1,1,1,4386,0,50,40,1
29,2,208534,15,3,11,1,1,1,0,0,80,40,0
36,7,343721,16,5,11,2,1,1,0,0,30,1,1
35,6,196373,13,3,5,1,1,1,0,0,45,40,1
31,5,433788,10,3,15,1,1,1,0,0,40,40,1
48,8,122086,9,3,12,1,1,1,0,0,40,40,0
36,5,137314,11,5,14,2,1,1,0,0,45,40,0
40,7,33068,9,3,6,1,1,1,0,0,50,40,0
57,5,210688,9,3,11,1,1,1,0,0,15,40,0
26,3,117833,13,5,11,2,1,0,4865,0,35,40,0
37,8,103474,9,5,9,4,1,0,0,0,40,40,0
65,5,115880,16,3,5,1,1,1,0,0,40,40,1
26,7,233933,6,5,11,2,1,0,0,0,32,40,0
42,5,52781,10,3,14,1,1,1,0,0,40,40,0
47,5,586657,14,3,5,1,1,1,0,0,40,25,1
62,5,113080,4,1,4,4,1,1,0,0,40,40,0
27,5,251905,11,5,5,4,1,1,0,0,50,40,0
76,7,225964,10,7,13,2,1,1,0,0,8,40,0
20,1,194096,10,5,1,4,1,0,0,0,40,40,0
29,5,263831,13,5,2,4,1,0,0,0,40,40,0
29,5,133136,8,3,15,1,1,1,0,0,40,40,1
32,5,121634,6,5,8,4,1,1,0,0,40,27,0
22,6,40767,10,3,4,1,1,1,0,0,40,40,0
30,2,355789,9,5,2,2,0,0,0,0,50,40,0
43,3,311914,10,1,2,2,1,0,0,0,40,40,0
23,5,91189,13,3,9,1,1,1,0,0,20,40,0
44,2,344060,15,3,11,1,1,1,0,0,40,40,1
41,5,113823,13,1,9,2,1,1,0,0,40,40,0
49,8,185800,14,1,11,5,0,0,7430,0,40,40,1
30,5,76107,9,5,15,2,1,1,0,0,45,40,1
23,5,117618,10,5,7,4,1,1,0,0,35,40,0
39,5,238008,9,7,2,4,1,0,0,0,40,40,0
32,5,136480,13,3,13,1,1,1,0,0,60,40,1
50,5,285200,10,3,4,1,1,1,0,1887,35,40,1
19,5,351040,10,5,2,4,1,0,0,0,40,34,0
35,5,1226583,13,3,13,1,1,1,0,0,52,40,1
23,5,195767,9,5,4,2,1,1,0,0,40,40,0
25,5,187540,10,5,4,2,1,1,0,0,40,40,0
40,5,79372,9,1,13,2,1,0,0,0,40,40,0
30,5,226665,13,3,5,1,0,1,0,0,42,40,1
52,5,213209,10,3,4,1,1,1,0,0,40,40,1
49,5,211005,10,3,8,1,0,1,0,0,60,40,0
24,5,96178,13,5,2,4,1,0,0,0,40,40,0
46,5,328216,13,3,5,1,1,1,15024,0,40,40,1
39,5,110713,13,3,13,1,1,1,0,0,50,40,1
45,7,225456,13,3,5,1,1,1,0,0,50,40,1
62,3,159908,13,3,2,6,1,0,0,1258,38,40,0
43,5,118308,13,3,11,1,1,1,0,1977,50,40,1
45,5,180309,10,1,8,5,1,0,0,0,40,40,0
62,7,39630,9,3,13,1,1,1,0,0,40,40,0
48,5,273828,3,5,7,2,1,1,0,0,40,27,0
56,5,172071,9,1,9,5,0,0,0,0,40,24,0
28,5,218887,9,5,6,5,1,0,0,0,35,40,0
23,5,664670,9,5,4,4,0,1,0,0,40,40,0
43,5,209149,9,1,9,2,1,0,0,0,35,40,0
26,5,84619,13,3,4,1,1,1,0,0,40,40,1
36,5,447346,9,3,13,1,1,1,0,0,50,40,1
55,3,37869,16,5,11,2,1,0,0,0,60,40,0
48,8,99086,13,5,5,2,1,0,0,0,50,40,0
43,5,143582,3,3,8,6,0,0,0,2129,72,1,0
38,5,326886,11,3,5,1,1,1,0,0,45,40,1
18,5,181755,9,5,13,2,1,1,0,0,30,40,0
56,7,249368,9,4,5,2,1,1,0,0,70,40,0
39,7,326400,14,5,11,2,1,1,0,0,40,40,0
46,5,504725,3,6,7,2,1,1,0,0,50,27,0
36,5,88967,7,5,15,5,0,1,0,0,65,40,0
42,7,170721,9,3,4,1,1,1,0,2002,40,40,0
50,5,148953,9,3,15,1,1,1,0,0,50,40,1
17,5,342752,7,5,7,4,1,1,0,0,20,40,0
57,5,220871,4,7,8,5,0,0,0,0,40,40,0
73,5,29675,9,7,9,3,1,0,0,0,12,40,0
50,2,183611,10,5,2,2,1,1,0,0,40,40,0
35,5,115215,10,5,15,4,1,1,0,0,45,40,0
27,5,152231,10,3,8,1,1,1,0,0,45,40,0
24,1,41356,10,5,1,2,1,0,0,0,40,40,0
27,5,225142,10,5,4,4,1,1,0,0,40,40,0
23,7,121313,9,5,4,4,1,1,0,0,40,40,0
25,5,134821,9,5,2,4,1,0,0,0,40,40,0
51,5,311350,13,3,5,1,1,1,0,0,40,40,1
26,5,102106,6,3,2,6,1,0,0,0,40,40,0
47,5,427055,10,3,2,1,1,1,0,0,45,27,0
40,5,117860,9,1,9,2,0,1,0,0,40,40,0
58,5,285885,5,1,9,5,1,0,0,0,40,40,0
25,5,212800,10,5,13,4,1,0,0,0,40,40,0
29,5,194864,9,3,13,6,1,0,0,0,18,40,0
36,5,31438,7,3,15,1,1,1,0,0,43,40,0
46,5,148254,9,1,5,2,1,0,0,0,60,40,0
69,5,113035,2,7,10,2,0,0,0,0,4,40,0
69,5,106595,9,7,2,2,1,0,1848,0,40,40,0
28,5,144521,9,5,9,4,0,0,0,0,40,40,0
20,5,172232,9,5,2,4,1,1,0,0,48,40,0
54,8,123592,9,6,2,5,0,0,3887,0,35,40,0
25,5,191921,10,5,15,4,1,1,0,0,40,40,0
64,3,237379,9,3,7,1,1,1,3471,0,40,40,0
17,5,208463,9,5,13,4,1,0,0,0,20,40,0
53,2,68985,9,3,2,1,1,1,0,0,40,40,0
50,5,22418,5,1,15,2,1,1,0,0,50,40,0
57,5,163047,9,3,5,6,1,0,0,0,38,40,0
51,5,153870,10,3,15,1,1,1,0,2603,40,40,0
20,1,124954,10,5,1,4,1,1,0,0,30,40,0
47,5,197702,10,3,4,1,1,1,0,0,40,40,0
25,5,166415,9,5,15,5,1,1,0,0,52,40,0
50,8,116211,15,3,5,1,1,1,0,0,52,40,1
20,5,33644,9,5,2,4,1,0,0,0,30,40,0
43,8,33331,15,3,11,1,1,1,0,1977,70,40,1
46,5,73019,13,5,11,2,1,0,0,0,40,40,0
54,5,169182,9,6,2,5,1,0,0,0,38,34,0
53,5,20438,10,6,5,5,0,0,0,0,15,40,0
21,5,109869,9,5,4,4,1,1,0,0,30,40,0
58,5,316849,10,1,9,2,1,1,0,0,40,40,0
30,5,208043,13,3,13,1,1,1,0,0,55,40,1
61,5,153790,9,3,2,6,0,0,0,0,40,40,0
56,8,153451,10,1,2,2,1,0,0,0,35,40,0
59,5,96840,9,1,9,5,1,0,0,0,40,40,0
72,5,192732,9,3,7,1,1,1,0,0,20,40,0
33,5,209101,9,5,2,2,1,1,0,0,40,40,0
46,5,146919,9,3,2,6,1,0,0,0,40,40,1
46,3,192323,10,3,12,1,1,1,0,0,38,40,1
