age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
62,3,81534,10,2,6,2,0,1,0,0,40,1,1
37,3,325538,9,1,2,4,1,1,0,0,60,5,0
28,3,142264,5,1,10,1,1,1,0,0,50,25,0
23,3,128604,9,1,6,4,0,1,0,0,48,7,0
39,3,277886,13,2,6,3,1,0,0,0,30,1,0
50,7,100029,13,7,6,5,1,1,0,0,65,1,1
31,3,169269,4,1,7,5,1,1,0,0,40,1,0
45,5,160472,13,2,2,2,1,1,0,1977,50,1,1
23,6,123983,13,1,12,4,0,1,0,0,40,1,0
47,3,297884,6,7,10,1,1,1,0,0,40,1,0
59,3,99131,9,7,4,1,1,0,0,0,18,1,0
32,3,44392,12,2,3,2,1,1,0,0,40,1,0
82,6,29441,4,7,12,1,1,1,0,0,5,1,0
49,3,199029,13,2,6,2,1,1,0,2415,55,1,1
74,4,181508,9,7,5,1,1,1,0,0,17,1,0
22,3,190625,10,1,1,4,1,1,0,0,35,1,0
32,3,194740,10,2,7,2,1,1,0,0,55,36,0
34,3,27380,13,2,9,2,1,1,0,0,50,1,1
59,3,160631,13,2,7,2,1,1,0,0,60,1,1
36,3,224531,13,2,6,2,1,1,0,0,50,1,1
59,3,283005,7,3,1,5,1,0,0,0,40,1,0
47,7,101926,13,3,2,1,1,1,0,0,70,1,1
53,5,135102,9,2,5,2,1,1,0,2002,45,1,0
25,2,113436,10,1,7,5,1,1,0,0,35,1,0
44,3,248973,13,3,1,1,0,1,0,0,65,1,0
57,2,225334,15,2,6,3,1,0,15024,0,35,1,1
42,2,157562,13,2,9,2,1,1,0,1902,80,1,1
58,5,310085,6,2,8,2,1,1,0,0,40,1,0
39,3,129597,13,2,6,2,1,1,3464,0,40,1,0
32,6,53042,9,1,12,4,0,1,0,0,40,1,0
45,3,204205,4,3,10,1,1,1,0,0,48,1,0
47,3,169324,13,2,2,3,0,0,0,0,35,1,1
52,6,134447,10,2,12,2,1,1,0,0,50,1,0
56,2,236731,2,5,2,1,1,1,0,0,25,5,0
52,3,141301,9,3,10,1,1,0,0,0,40,1,0
34,3,235124,9,1,5,5,0,0,0,0,35,1,0
36,2,367020,4,2,7,2,1,1,0,0,35,1,0
41,3,149102,9,4,7,1,1,1,0,0,40,16,0
30,3,423770,10,1,4,4,1,1,0,0,40,6,0
44,3,211759,13,2,2,2,0,1,0,0,40,8,0
17,6,110998,10,1,12,4,0,0,0,0,40,14,0
34,3,56883,10,1,5,5,1,0,0,0,40,1,0
41,3,223062,10,5,5,1,0,1,0,0,40,1,0
29,3,406662,9,1,3,1,1,1,0,0,40,1,0
25,3,206600,5,1,10,6,1,1,0,0,48,6,0
42,5,147510,13,5,4,5,1,1,0,0,40,1,0
48,3,235646,10,2,6,2,1,1,3103,0,40,1,1
26,3,187577,11,1,6,1,1,1,0,0,55,1,0
64,7,132832,9,2,1,3,1,0,20051,0,40,5,1
46,7,278322,13,2,6,2,1,1,0,0,45,1,0
38,3,278924,13,2,2,2,1,1,0,1887,50,1,1
49,1,203039,7,2,1,2,1,1,0,0,40,1,0
23,3,145651,10,1,6,4,0,0,0,0,20,1,0
46,5,144531,13,1,4,1,1,0,0,0,40,1,1
30,3,91145,9,1,3,5,1,1,0,0,55,1,0
49,2,211762,9,2,7,2,1,1,0,0,40,1,1
47,6,111563,11,3,12,1,1,1,0,0,40,1,0
44,3,180985,13,2,4,2,1,1,0,0,50,5,1
31,3,207537,9,3,7,4,1,1,0,1669,50,1,0
19,3,417657,9,1,3,4,1,1,0,0,50,1,0
45,3,189890,12,3,4,5,1,0,5455,0,38,1,0
34,3,223212,13,2,4,2,1,1,0,1848,40,32,1
26,3,108658,9,1,7,1,1,1,0,0,40,1,0
38,2,190023,9,2,8,2,1,1,0,0,40,1,1
31,3,222130,10,1,1,1,1,0,0,0,43,1,0
36,7,164866,12,5,2,1,1,1,0,0,50,1,0
31,3,170983,13,2,2,2,1,1,0,0,60,1,1
30,3,186269,13,2,11,2,1,1,0,0,40,1,0
37,3,286026,9,2,4,2,1,1,0,0,40,1,1
30,3,403433,13,1,4,1,0,1,0,0,50,1,1
21,6,224209,9,2,12,3,0,0,0,0,30,1,0
73,3,123160,6,7,5,1,1,0,0,0,10,1,0
38,4,99527,14,2,2,2,1,1,0,0,40,1,1
30,3,123178,6,1,7,1,1,1,0,0,50,1,0
33,3,231043,9,2,7,2,1,1,0,0,50,1,1
52,5,317733,13,2,4,2,1,1,7688,0,40,1,1
58,3,241056,10,3,1,5,1,0,0,0,46,1,0
34,5,220066,14,1,4,1,1,0,0,0,50,1,0
35,3,180342,9,2,7,2,1,1,0,0,40,1,0
59,4,31840,9,2,7,2,1,1,0,0,40,1,1
45,3,183168,13,3,2,5,1,0,0,0,40,1,0
27,3,386036,10,1,8,1,1,1,0,0,48,1,0
31,5,446358,16,1,4,1,1,1,0,0,50,6,1
45,3,28035,10,1,9,6,1,1,0,0,50,1,0
40,3,282155,9,5,5,6,1,0,0,0,25,1,0
27,3,192384,15,2,1,2,1,1,0,0,40,1,0
19,3,383637,9,1,5,4,1,1,0,0,20,1,0
29,3,457402,3,1,5,1,1,1,0,0,25,6,0
34,7,80249,10,2,9,2,1,1,0,0,72,1,0
32,1,159537,12,2,7,2,1,1,0,0,40,1,0
49,3,240859,7,2,7,2,1,1,0,0,40,2,0
33,3,83446,7,3,2,5,1,0,0,0,40,1,1
74,6,29866,4,2,12,2,1,1,0,0,2,1,0
62,3,185503,13,2,4,2,1,1,0,0,50,1,1
39,2,68781,9,2,2,2,1,1,0,0,40,1,0
43,3,220589,9,3,2,5,1,0,0,0,40,1,0
22,3,51136,10,1,11,1,1,0,0,0,60,1,0
24,3,54560,9,2,8,2,1,1,0,0,45,1,0
76,6,28221,9,2,12,2,1,1,0,0,40,11,1
25,3,201413,10,1,5,5,0,0,0,0,40,1,0
19,3,40425,10,1,6,1,1,0,0,0,28,1,0
31,3,189461,12,3,1,5,1,0,0,0,41,1,0
53,3,200576,7,3,7,6,1,0,0,0,40,1,0
61,3,92691,9,2,1,2,1,1,0,0,3,1,0
47,3,664821,13,2,5,2,1,1,0,0,40,26,0
37,3,175130,9,3,1,5,1,0,0,0,45,1,0
50,2,391016,13,3,2,1,1,1,0,0,30,1,0
27,3,249315,10,1,6,1,1,1,0,0,44,1,0
58,3,111169,9,3,1,1,1,0,0,0,40,1,0
43,3,334946,9,2,3,2,0,1,0,0,40,1,0
39,3,352248,12,2,1,2,1,1,0,0,40,1,0
36,3,173804,10,1,6,1,1,0,0,0,35,1,0
56,3,155449,13,2,4,2,1,1,0,0,50,1,0
26,3,73689,9,2,9,2,1,1,0,0,55,1,0
23,3,227594,13,1,4,4,1,0,0,0,38,1,0
47,3,161676,7,1,8,1,0,1,0,0,40,1,0
68,3,75913,8,7,6,1,1,0,0,0,30,1,0
47,5,242552,10,1,13,1,0,1,0,0,40,1,0
45,4,352094,10,2,11,2,1,1,7688,0,40,28,1
26,3,159732,10,2,2,2,1,1,0,0,60,1,0
20,3,131230,9,1,10,4,1,1,0,1590,40,1,0
46,3,180695,10,1,1,4,1,0,0,0,40,1,0
37,3,189922,12,2,11,2,1,1,0,0,50,1,1
37,3,409189,10,2,7,2,1,1,0,0,45,1,0
43,3,111252,10,2,8,2,1,1,0,0,42,1,0
59,3,294395,14,7,4,1,1,0,0,0,40,1,0
39,3,172718,9,3,1,5,1,0,0,0,40,1,0
32,3,43403,10,3,9,1,1,0,0,1590,54,1,0
63,3,111963,10,2,4,2,1,1,0,0,16,1,0
45,3,247869,13,2,4,2,1,1,0,0,60,1,1
59,3,114032,13,3,1,5,1,0,0,0,40,1,0
36,6,356838,8,1,12,1,1,1,0,0,35,1,0
26,3,179633,9,1,11,6,1,1,0,0,40,1,0
34,3,19847,9,3,1,5,1,0,0,0,40,1,0
41,3,231689,9,2,7,2,1,1,0,0,40,1,1
26,3,209942,9,1,3,4,0,1,0,0,40,1,0
53,3,197492,9,3,10,1,1,0,0,0,40,1,0
33,3,262439,9,2,1,3,1,0,0,0,35,1,1
46,3,283037,13,2,2,2,1,1,0,0,50,1,1
79,6,144533,9,7,12,1,0,0,0,0,30,1,0
31,3,83446,9,7,7,5,1,0,0,0,40,1,0
24,3,215443,9,5,5,1,1,1,0,0,40,1,0
57,5,268252,9,3,1,5,1,0,0,0,62,1,0
40,3,181015,9,5,5,5,1,0,0,0,47,1,0
41,7,139916,11,2,6,2,0,1,0,2179,84,6,0
20,3,195770,10,1,1,4,1,1,0,0,26,1,0
45,3,125194,7,1,10,1,0,0,0,0,40,1,0
27,3,58654,11,5,1,5,1,0,0,0,40,1,0
36,3,252327,3,4,7,6,1,1,0,0,40,6,0
30,3,116508,9,2,7,2,1,1,0,0,40,12,0
36,3,166988,13,2,4,3,1,0,0,0,40,1,1
25,3,374163,9,4,9,1,0,1,0,0,40,6,0
30,6,96851,10,1,12,1,1,0,0,1719,25,1,0
31,3,196788,9,2,1,3,1,0,0,0,40,1,0
49,3,186172,9,2,7,2,1,1,7688,0,45,1,1
26,3,245628,7,1,3,5,1,1,0,0,20,1,0
25,3,159732,13,1,4,1,1,1,0,0,40,1,0
29,3,129856,11,1,1,4,1,0,0,0,40,1,0
24,3,182812,10,1,1,4,1,0,3325,0,52,25,0
41,3,314322,9,2,1,2,1,1,0,0,40,1,1
35,3,102976,14,1,2,1,1,1,0,0,40,1,1
57,7,42959,13,2,6,3,1,0,0,0,40,1,1
21,3,256356,7,1,15,6,1,0,0,0,40,6,0
29,3,136277,6,1,5,4,0,0,0,0,32,1,0
36,3,284616,10,2,2,2,1,1,0,0,40,1,0
20,3,185554,10,1,1,4,1,0,0,0,25,1,0
51,3,138847,13,2,2,2,1,1,0,0,40,1,1
39,3,33487,7,2,10,2,1,1,0,0,40,1,0
36,3,84306,13,2,2,2,1,1,5013,0,50,1,0
40,2,223881,15,2,4,2,1,1,99999,0,70,1,1
61,3,149653,9,2,2,2,1,1,0,0,50,1,0
38,3,348739,15,2,4,2,1,1,0,0,60,1,0
20,6,235442,10,1,12,4,1,1,0,0,35,1,0
21,3,34506,9,5,5,4,1,0,0,0,35,1,0
40,3,346964,9,3,11,5,1,0,0,0,40,1,0
46,3,192208,6,2,7,2,1,1,0,0,45,1,0
21,3,305874,10,2,7,2,1,1,0,0,54,1,0
35,2,462890,6,2,8,2,0,1,0,0,50,1,0
39,3,89508,13,2,6,2,1,1,0,0,40,1,0
38,2,200153,9,2,7,2,1,1,0,0,60,1,0
30,3,179446,9,5,1,5,1,0,0,0,40,1,0
28,3,208965,5,1,10,5,0,1,0,0,40,6,0
32,3,40142,13,2,2,2,1,1,0,0,40,1,1
46,2,57452,11,2,7,2,1,1,0,0,40,1,1
40,3,327573,11,2,7,2,1,1,0,0,40,1,0
47,3,151267,9,2,10,3,0,0,15024,0,40,1,1
44,3,265266,6,2,8,2,1,1,0,0,40,1,0
38,3,203836,9,2,6,2,1,1,3464,0,40,17,0
51,6,163998,9,4,12,1,1,1,0,0,20,1,1
46,2,28281,13,2,9,2,1,1,0,0,40,1,1
51,3,293196,16,2,4,2,1,1,15024,0,60,13,1
45,3,214627,16,7,4,5,1,1,15020,0,40,13,1
20,3,368852,10,1,5,4,1,0,0,0,20,1,0
44,3,353396,13,2,4,2,1,1,0,0,45,1,0
33,3,161745,11,2,9,2,1,1,0,0,45,1,0
18,3,97963,9,1,5,4,1,0,0,0,30,1,0
61,7,156542,15,5,4,1,1,1,0,0,40,1,1
50,1,198103,13,1,2,1,1,0,0,0,40,1,0
47,4,55377,9,1,10,4,0,1,0,0,40,1,0
34,3,173730,13,2,2,2,1,1,0,0,50,1,1
53,3,374588,9,2,8,2,0,1,0,0,60,1,0
39,2,174330,10,2,7,2,1,1,0,0,40,1,0
58,3,78141,9,2,7,2,1,1,0,0,40,1,1
66,6,190324,9,2,12,2,0,1,0,0,18,1,0
26,3,31350,7,1,9,1,1,1,0,0,50,1,0
41,3,243607,3,2,1,2,1,1,0,0,40,6,0
47,5,134671,10,2,2,2,1,1,0,0,40,1,0
31,3,197023,11,2,10,2,0,1,0,0,40,1,0
52,3,117674,10,2,2,2,1,1,0,0,40,1,1
29,3,169815,12,2,6,2,1,1,0,0,50,1,1
43,3,598606,5,5,3,5,0,0,0,0,50,1,0
42,4,122861,14,2,2,2,1,1,0,0,40,1,1
35,3,166235,10,1,10,1,0,0,0,0,30,1,0
41,3,187821,9,2,10,2,1,1,2885,0,40,1,0
34,3,340940,13,2,6,2,1,1,7298,0,60,1,1
52,2,194791,10,2,7,2,1,1,0,0,40,1,0
61,3,231323,10,2,7,2,1,1,0,0,40,1,0
39,5,305597,9,5,2,5,1,1,0,0,40,1,0
19,3,25429,10,1,6,1,1,0,0,0,25,1,0
46,1,192779,13,2,2,2,1,1,7688,0,40,1,1
39,3,346478,10,1,2,1,1,1,0,0,45,1,0
22,3,341368,10,1,5,1,1,1,0,0,50,1,0
30,1,295612,9,5,1,1,1,0,0,0,40,1,0
40,3,168936,11,3,5,1,1,0,0,0,32,1,0
43,3,218558,13,4,4,1,1,1,3325,0,40,1,0
37,3,336598,3,2,9,2,1,1,0,0,36,6,0
23,3,308205,12,1,5,4,1,1,0,0,20,1,0
39,5,357173,12,3,4,1,1,1,0,0,59,1,0
54,3,457237,14,2,6,2,1,1,0,0,40,1,0
46,7,284799,10,2,6,2,1,1,0,0,60,1,0
20,3,179423,10,1,8,4,1,0,0,0,40,1,0
50,2,363405,13,2,11,3,1,0,0,0,50,1,1
17,3,139183,6,1,6,4,1,0,0,0,15,1,0
36,3,203482,9,2,10,2,1,1,0,0,40,1,0
37,3,112554,9,2,6,2,1,1,0,0,45,1,0
53,3,99476,9,3,5,1,1,0,0,0,38,1,0
50,3,93690,9,2,8,2,1,1,0,0,40,1,1
38,3,220585,9,2,7,2,1,1,0,0,40,1,0
63,2,194638,9,2,7,2,1,1,0,0,32,1,0
53,3,154785,9,2,7,2,1,1,0,0,50,1,1
40,6,162108,13,3,12,1,1,0,0,0,50,1,0
23,7,214542,10,1,4,1,1,1,0,0,50,1,0
20,3,161922,9,1,3,1,1,1,0,0,43,1,0
46,3,207940,10,2,7,2,0,1,0,0,40,1,1
28,3,259351,6,1,5,6,0,1,0,0,40,6,0
59,3,208395,14,3,4,1,1,1,0,0,50,1,0
41,3,116391,13,2,2,2,1,1,0,0,40,1,1
33,3,239781,1,2,9,2,1,1,0,0,40,6,0
56,3,174351,8,2,7,2,1,1,0,0,40,15,0
50,2,44368,9,2,6,2,1,1,15024,0,55,26,1
31,5,188798,13,1,2,1,1,0,0,0,50,1,0
41,3,50122,11,3,6,4,1,1,0,0,50,1,0
38,3,111398,13,2,4,3,1,0,7688,0,40,1,1
25,1,152035,12,1,1,4,1,0,0,0,40,1,0
18,6,139003,9,1,12,6,0,0,0,0,12,1,0
49,5,249289,13,3,4,5,0,0,0,0,40,1,0
39,3,257726,10,1,10,4,1,1,0,0,40,1,0
22,6,113175,10,1,12,4,1,0,0,0,20,1,0
21,3,151158,10,1,4,4,1,0,0,0,25,1,0
35,3,465326,13,2,6,2,1,1,0,0,40,1,0
21,6,356772,9,1,12,5,1,0,0,0,40,1,0
38,3,364782,9,2,7,2,1,1,0,0,40,1,1
55,3,198385,4,7,5,5,1,0,0,0,20,5,0
31,3,329301,9,3,8,1,1,1,0,0,55,1,0
17,7,254859,7,1,4,4,1,1,0,0,20,1,0
31,3,203488,13,2,1,2,1,1,7298,0,50,1,1
25,5,222800,13,1,4,1,1,1,0,0,40,1,0
39,3,96452,14,2,2,2,1,1,0,0,55,1,1
50,3,170050,4,2,10,2,1,1,0,0,40,1,0
38,5,116580,13,2,4,3,1,0,0,0,20,1,1
50,3,400004,10,2,6,2,1,1,0,0,60,1,0
63,3,183608,6,2,2,2,1,1,0,0,40,1,0
31,3,194055,9,2,8,2,1,1,0,0,50,1,0
23,3,210443,13,1,4,4,1,0,0,0,40,1,0
18,3,43272,10,1,5,4,1,1,0,0,20,1,0
43,5,108945,13,3,4,5,1,0,0,0,48,1,0
34,3,114691,10,2,2,2,1,1,0,0,50,1,1
18,3,304169,7,1,6,4,1,1,0,0,35,1,0
46,3,503923,9,2,10,2,0,1,4386,0,40,1,1
35,3,340428,13,1,6,5,1,0,0,0,40,1,1
46,1,106705,14,1,2,1,1,0,0,0,38,1,0
59,3,146391,11,2,11,2,1,1,7298,0,40,1,1
31,3,235389,4,1,3,1,1,0,0,0,30,24,0
27,3,39665,9,3,6,5,1,0,0,0,37,1,0
41,3,113823,14,2,4,2,1,1,0,0,40,10,0
42,3,217826,9,1,7,4,0,1,0,0,40,5,0
55,3,349304,13,2,2,2,1,1,0,0,40,1,1
34,6,197688,9,1,12,1,0,0,0,0,40,1,0
44,3,54507,9,1,10,1,1,0,0,0,40,1,0
26,3,117833,13,1,2,1,1,0,0,1669,50,1,0
36,3,163396,11,2,4,3,1,0,0,0,40,1,1
69,3,88566,5,2,5,2,1,1,1424,0,35,1,0
33,3,323619,10,1,1,5,1,0,0,0,40,1,0
30,3,75755,11,2,4,2,1,1,0,0,40,1,0
35,3,148903,9,2,5,3,1,0,0,0,16,1,1
25,3,40915,13,1,2,1,1,0,0,0,40,1,1
21,3,182606,10,1,5,4,0,1,0,0,40,5,0
18,3,131033,7,1,5,6,0,1,0,0,15,1,0
35,2,168475,10,2,7,2,1,1,0,0,60,1,1
20,3,121568,9,2,3,2,1,1,0,0,50,1,0
26,3,139098,14,2,4,2,1,1,5013,0,40,1,0
46,3,357338,13,2,11,2,1,1,0,0,40,1,0
31,3,283268,13,1,4,5,1,0,0,0,36,1,0
40,3,572751,15,2,7,2,1,1,5178,0,40,6,1
40,3,315321,9,3,2,5,1,0,0,625,52,1,0
31,3,120461,13,1,2,1,1,0,0,0,40,1,0
32,2,65278,16,2,2,2,1,1,0,0,40,1,0
23,2,208503,10,3,1,4,1,1,0,0,40,1,0
25,5,112835,14,1,13,1,1,1,0,0,40,1,0
37,3,265038,10,2,8,2,1,1,0,0,50,1,0
18,3,89478,10,1,6,4,1,0,0,0,20,1,0
55,3,276229,9,7,6,1,1,0,0,0,38,1,0
52,3,366232,5,3,7,5,1,0,0,0,40,2,0
26,3,152035,9,1,1,4,1,0,0,0,40,1,0
37,3,205339,10,1,11,1,1,1,0,0,40,1,1
39,3,75995,9,3,2,5,1,0,0,0,45,1,0
62,2,192236,13,3,4,1,1,0,0,0,40,1,1
19,6,188618,10,1,12,4,1,0,0,0,25,1,0
47,3,229737,9,2,7,2,1,1,0,0,45,1,1
51,5,199688,13,2,13,2,1,1,0,0,40,1,1
55,3,52953,9,3,5,5,1,0,0,0,40,1,0
30,3,221043,9,2,7,2,1,1,0,0,35,1,0
59,4,115389,10,2,7,2,1,1,0,0,36,1,0
45,2,204205,6,2,7,2,1,1,0,0,65,1,0
52,3,338816,10,2,2,2,1,1,15024,0,45,1,1
21,3,197387,9,1,3,4,1,1,0,0,20,1,0
31,3,42485,9,2,10,2,1,1,0,0,55,1,0
29,3,367706,10,1,1,4,0,1,0,0,40,1,0
24,3,102493,9,2,3,2,1,1,0,0,40,1,0
17,3,263746,6,1,5,4,1,1,0,0,24,1,0
47,3,115358,9,3,10,1,0,0,0,0,40,1,0
46,3,189680,10,2,6,2,1,1,0,0,50,1,1
32,6,282622,9,3,12,5,1,0,0,0,28,1,0
34,3,127651,6,1,9,1,1,1,0,0,44,5,0
63,3,230823,8,2,8,2,1,1,0,0,40,2,0
21,3,300812,10,1,5,4,1,1,0,0,25,1,0
18,3,174732,9,1,5,6,0,1,0,0,36,1,0
49,1,183710,16,2,2,2,1,1,0,0,50,1,1
81,2,137018,9,7,1,1,1,0,0,0,20,1,0
36,7,213008,12,2,2,2,1,1,0,0,40,1,1
47,3,357848,9,2,7,2,1,1,0,0,40,1,1
36,3,165799,14,2,6,2,1,1,0,0,50,1,1
39,2,188571,11,2,9,2,1,1,0,0,60,1,0
46,3,97883,13,1,6,1,1,0,0,0,35,1,0
43,5,105862,10,2,1,3,1,0,0,1902,40,1,1
39,5,57424,13,3,1,5,1,0,0,0,35,1,0
29,3,151476,10,5,6,1,1,0,0,0,40,1,0
23,3,129583,9,1,3,4,0,0,0,0,16,1,0
57,3,180920,6,2,7,2,1,1,0,0,43,1,0
38,2,182416,9,1,6,5,0,0,0,0,42,1,0
25,3,251915,13,1,6,4,1,0,0,0,40,1,0
39,5,187127,10,2,2,2,1,1,0,0,40,1,0
24,3,69045,10,1,6,1,0,1,0,0,40,3,0
56,3,192869,14,2,7,2,1,1,0,1977,44,1,1
39,3,74163,8,3,6,1,1,0,0,0,40,1,0
23,3,60847,11,1,6,5,1,0,0,0,60,1,0
17,6,213055,7,1,12,1,0,0,0,0,20,1,0
67,2,116057,9,3,2,1,1,0,3273,0,16,1,0
41,3,82393,13,1,1,1,0,1,0,0,50,1,0
24,5,134181,13,1,4,4,1,0,0,0,50,1,0
51,3,159910,13,3,2,1,0,1,10520,0,40,1,1
30,7,117570,9,3,5,1,1,0,0,0,60,1,0
47,7,214169,9,2,9,2,1,1,15024,0,40,1,1
56,3,56331,9,1,10,1,1,1,0,0,32,1,0
51,3,35576,9,3,7,1,1,1,0,0,38,1,0
57,2,149168,10,2,2,2,1,1,0,0,55,1,0
34,3,157165,10,3,5,5,1,0,0,0,40,1,0
24,3,278130,13,1,4,1,1,1,0,0,40,1,0
57,3,257200,9,2,10,2,1,1,0,0,40,1,0
38,3,283122,9,2,10,2,1,1,0,0,40,1,1
23,3,580248,9,1,11,1,1,0,0,0,40,1,0
35,3,230054,4,2,10,2,1,1,0,0,40,6,0
58,3,519006,9,2,7,2,1,1,0,0,52,1,0
19,6,37332,9,1,12,4,1,0,1055,0,12,1,0
19,6,365871,4,1,12,1,1,1,0,0,40,6,0
68,1,235882,16,2,4,2,1,1,0,2377,60,1,1
43,3,336513,10,2,2,2,1,1,0,1902,40,1,1
17,3,115551,7,1,5,4,1,0,0,0,20,1,0
53,1,50048,16,2,4,2,1,1,7688,0,50,1,1
37,7,382802,16,2,4,2,0,1,0,0,99,1,1
21,6,180303,13,1,12,1,0,1,0,0,25,5,0
63,3,106023,9,2,7,2,1,1,0,0,40,1,1
31,3,332379,10,4,8,5,1,1,0,0,50,1,0
29,3,95465,9,2,5,2,1,1,0,0,40,1,0
43,5,96102,10,2,13,2,1,1,0,1887,40,1,1
27,3,36440,15,1,4,1,1,0,0,0,65,1,1
25,2,209384,9,1,5,6,1,1,0,0,32,1,0
28,3,50814,9,1,4,1,1,0,0,0,40,1,0
54,3,143865,9,3,6,5,1,0,0,0,35,1,0
74,6,104661,10,7,12,1,1,0,0,0,12,1,0
31,5,50442,10,1,2,4,0,0,0,0,32,1,0
23,3,236601,10,1,11,1,1,1,0,0,48,1,0
19,3,100999,13,1,4,4,1,0,0,0,30,1,0
39,6,362685,1,7,12,1,1,0,0,0,20,26,0
61,2,32423,9,2,9,3,1,0,22040,0,40,1,0
59,6,154236,9,2,12,3,1,0,7688,0,40,1,1
27,7,153546,11,2,5,3,1,0,0,0,36,1,1
19,3,182355,10,1,1,4,0,0,0,0,20,1,0
23,6,191444,9,1,12,4,1,1,0,0,40,1,0
25,5,44216,9,3,1,1,0,0,0,0,35,1,0
40,3,97688,10,2,11,2,1,1,0,0,48,1,1
53,3,209022,7,3,5,1,1,0,0,0,37,1,0
32,3,96016,13,1,4,1,1,1,0,0,45,1,0
72,2,52138,16,2,4,2,1,1,0,2392,25,1,1
61,3,159046,4,2,8,2,1,1,0,0,40,1,0
42,3,138634,9,2,6,2,1,1,0,0,40,1,0
17,3,130125,6,1,5,4,0,0,1055,0,20,1,0
73,3,247355,9,2,8,2,1,1,0,0,16,11,0
41,2,227065,10,5,7,1,1,1,0,0,40,1,0
23,3,244771,10,1,10,4,0,0,0,0,20,3,0
23,3,215616,9,1,4,1,1,0,0,0,40,11,0
65,3,386672,11,2,1,2,1,1,0,0,15,1,0
45,7,177543,9,2,6,3,1,0,0,0,50,1,0
52,4,617021,13,2,11,2,0,1,7688,0,40,1,1
24,5,117109,13,1,1,4,0,0,0,0,27,1,0
23,3,373550,11,2,7,2,1,1,0,0,40,1,0
30,3,19847,10,3,11,4,1,0,0,0,40,1,0
26,3,189590,13,1,2,1,1,1,0,0,40,1,0
37,2,58343,9,3,9,5,1,1,0,0,56,1,0
17,3,354201,9,1,5,4,1,1,0,0,40,1,0
31,3,119422,9,2,6,2,1,1,0,0,40,1,0
52,3,363405,9,5,1,6,1,0,0,0,40,1,0
63,3,181863,13,1,6,1,1,1,0,0,27,1,0
27,3,194472,9,1,15,1,1,0,0,0,60,1,0
31,3,247328,5,2,10,2,1,1,3137,0,40,6,0
71,2,130731,9,7,1,1,1,0,0,0,35,1,0
35,3,236910,13,2,2,2,1,1,0,0,60,1,0
44,3,378251,9,2,1,3,1,0,0,0,38,1,0
36,3,120760,14,2,4,2,0,1,0,0,40,29,0
22,3,203182,13,1,2,6,1,0,0,0,20,1,0
32,3,130304,9,2,4,2,1,1,0,1485,48,1,0
30,5,352542,13,3,4,5,1,0,0,0,40,1,0
60,6,191024,9,2,12,2,1,1,0,0,40,1,0
25,3,197728,10,1,1,4,1,0,0,0,40,1,0
76,3,316185,4,7,13,1,1,0,0,0,12,1,0
41,3,89226,9,3,7,1,1,1,0,0,40,1,0
26,3,292353,4,2,10,2,0,1,0,0,40,1,0
45,3,304570,8,2,10,2,0,1,0,0,40,5,0
32,3,180296,10,3,1,5,1,0,0,0,40,1,0
22,3,361487,9,1,7,1,1,1,0,0,40,1,0
39,3,218490,13,2,6,2,1,1,0,1848,40,1,1
63,2,231777,13,1,8,1,1,1,0,0,40,1,0
23,3,189832,12,1,8,5,1,0,0,0,40,1,0
61,3,232308,6,2,10,2,1,1,0,0,40,1,0
31,1,33308,11,2,7,2,1,1,0,0,40,1,0
25,3,333677,5,2,10,2,1,1,0,0,45,1,0
33,3,170651,9,1,5,4,1,0,1055,0,40,1,0
39,3,343403,9,2,6,3,1,0,0,0,36,1,0
53,3,166386,13,2,10,3,0,0,0,0,40,29,0
26,4,48099,13,1,2,1,1,0,0,0,40,1,0
21,3,143062,10,1,5,4,1,1,0,0,32,1,0
18,3,104704,9,1,1,4,0,1,0,0,40,1,0
34,3,30497,13,2,2,2,1,1,15024,0,60,1,1
44,1,174325,14,2,4,2,0,1,7688,0,40,1,1
31,3,286675,9,3,7,4,1,1,0,0,50,1,0
44,3,59474,9,2,8,2,1,1,0,0,40,1,1
42,3,378384,15,2,4,2,1,1,0,1902,60,1,1
43,3,245842,9,2,10,2,1,1,0,0,44,6,0
33,3,274222,13,2,5,2,0,1,7688,0,38,1,1
21,3,342575,10,1,6,4,0,0,0,0,30,1,0
30,3,206051,9,2,3,2,1,1,0,0,40,1,1
55,3,234213,9,2,8,2,1,1,0,0,60,1,0
57,3,145189,10,1,1,1,1,0,0,0,40,1,0
37,3,233490,9,1,9,1,1,1,0,0,50,1,0
32,3,344129,9,2,10,2,1,1,0,0,40,1,1
62,2,171315,13,2,4,2,1,1,0,0,60,1,1
31,2,181485,13,1,6,1,0,1,0,0,40,1,1
51,3,255412,13,2,2,2,1,1,0,0,50,27,1
37,3,262409,14,3,2,5,1,0,0,213,45,1,0
45,3,199590,3,2,8,2,1,1,0,0,38,6,0
47,3,84726,10,2,10,2,1,1,0,0,40,1,0
31,6,226883,9,3,12,4,1,1,0,0,75,1,0
75,2,184335,7,2,2,2,1,1,0,0,30,1,0
43,3,102025,14,2,4,2,0,1,0,0,50,1,0
39,3,183898,12,2,7,2,1,1,7688,0,60,12,1
30,3,55291,13,2,4,2,1,1,0,0,40,1,1
27,3,150025,3,1,3,6,1,1,0,0,40,28,0
44,3,100584,9,2,10,2,0,1,0,0,40,1,0
